Title: Bunker Lifting List;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Filters:;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Port is in the list P001,P003,P002,P004;;;;;;;;;;;;;;;;;;
Fuel Type is in the list LSF;;;;;;;;;;;;;;;;;;
Delivery Date is in range (01.01.2020 00:00 - 31.01.2025 00:00);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Purchase Status;Requirement ID;Vessel;Voyage No.;Port;Ordered Qty;Fuel Type;Delivery Date;Payment Due Date;Barge Name;Claims;Invoice Price;Invoice No.;Vendor;Supplier;Invoiced Qty;Claim Details;Order Price;Purchase Comments
Invoiced;10043;V044;VOY064;P004;747,37;LSF;27.08.2024;27.08.2024;B081;;601,91;INV001093;VEND010;SUP012;747,37;;601,91;
Lifted;10130;V044;VOY065;P004;888,29;LSF;26.10.2024;26.10.2024;B178;;592,18;INV001104;VEND010;SUP012;888,29;;592,18;Flash Point 57.
Invoiced;7885;V044;VOY035;P004;728,40;LSF;04.02.2022;04.02.2022;B078;;697,00;INV00888;VEND010;SUP012;728,39;;697,00;
Invoiced;8094;V044;VOY037;P004;747,00;LSF;26.04.2022;26.04.2022;B081;;869,18;INV00908;VEND010;SUP012;747,01;;869,18;
Invoiced;8477;V044;VOY041;P004;900,10;LSF;20.09.2022;20.09.2022;B082;;777,00;INV00923;VEND010;SUP012;900,89;;777,00;
Invoiced;8807;V044;VOY046;P004;719,50;LSF;19.02.2023;19.02.2023;B057;;633,07;INV00961;VEND010;SUP012;719,50;;633,07;
Invoiced;8870;V044;VOY047;P004;482,35;LSF;19.03.2023;19.03.2023;B078;;617,12;INV00967;VEND010;SUP012;482,35;;617,12;
Invoiced;9044;V044;VOY049;P004;679,84;LSF;17.06.2023;17.06.2023;B081;;564,44;INV00989;VEND010;SUP012;679,84;;564,44;
Invoiced;9665;V044;VOY059;P001;695,45;LSF;03.03.2024;02.04.2024;B073;;622,00;INV0050;VEND012;SUP015;695,45;;622,00;
Invoiced;7506;V044;VOY024;P002;740,10;LSF;02.10.2021;01.11.2021;B135;;538,00;INV00430;VEND021;SUP024;740,17;;538,00;
Invoiced;6214;V044;VOY014;P001;640,20;LSF;10.08.2020;09.09.2020;B024;;333,00;INV001173;VEND026;SUP028;640,20;;333,00;
Invoiced;9566;V044;VOY058;P001;340,50;LSF;28.01.2024;27.02.2024;B076;;582,00;INV001218;VEND026;SUP028;340,50;;582,00;
Lifted;10334;V044;VOY067;P001;539,98;LSF;30.12.2024;29.01.2025;B217;;534,00;INV004;VEND029;SUP031;539,98;;534,00;
Invoiced;7213;V044;VOY023;P002;704,70;LSF;02.07.2021;01.08.2021;B197;;518,00;INV00499;VEND037;SUP040;704,71;;518,00;
Invoiced;9163;V044;VOY051;P001;522,04;LSF;08.08.2023;07.09.2023;B122;;568,00;INV001292;VEND039;SUP042;522,04;;568,00;
Invoiced;8936;V045;VOY048;P003;653,10;LSF;07.05.2023;06.06.2023;B099;;507,75;INV00604;VEND004;SUP003;653,10;;507,75;
Invoiced;10014;V045;VOY063;P003;141,55;LSF;15.08.2024;14.09.2024;B058;;510,00;INV001165;VEND006;SUP005;141,55;;510,00;
Lifted;10223;V045;VOY065;P003;669,84;LSF;23.11.2024;23.12.2024;B140;;524,75;INV00365;VEND008;SUP009;669,84;;524,75;"
VLSFO del 21st"
Invoiced;9335;V045;VOY052;P004;668,67;LSF;13.10.2023;13.10.2023;B081;;676,70;INV001015;VEND010;SUP012;668,67;;676,70;
Lifted;9445;V045;VOY053;P004;669,39;LSF;02.12.2023;02.12.2023;B081;;666,01;INV001025;VEND010;SUP012;669,39;;666,01;
Lifted;9689;V045;VOY059;P004;677,94;LSF;21.03.2024;21.03.2024;B081;;641,15;INV001055;VEND010;SUP012;677,94;;641,15;
Lifted;9782;V045;VOY061;P004;899,54;LSF;19.05.2024;19.05.2024;B078;;642,02;INV001075;VEND010;SUP012;899,54;;642,02;
Invoiced;9148;V045;VOY049;P004;668,59;LSF;26.07.2023;26.07.2023;B078;;569,79;INV00997;VEND010;SUP012;668,59;;569,79;
Invoiced;9273;V045;VOY051;P001;199,69;LSF;20.09.2023;20.10.2023;B094;;627,00;INV001214;VEND026;SUP028;199,69;;627,00;
Lifted;9568;V045;VOY054;P001;341,59;LSF;14.01.2024;13.02.2024;B076;;585,00;INV001217;VEND026;SUP028;341,59;;585,00;
Invoiced;9885;V045;VOY062;P001;320,93;LSF;14.06.2024;14.07.2024;B053;;575,00;INV001224;VEND026;SUP028;320,93;;575,00;
Lifted;10390;V045;VOY065;P001;660,37;LSF;19.01.2025;18.02.2025;B124;;569,00;INV001311;VEND039;SUP042;660,37;;569,00;
Invoiced;7388;V046;VOY026;P002;601,17;LSF;06.09.2021;06.09.2021;B111;;495,00;INV00662;VEND005;SUP004;601,17;;495,00;
Invoiced;5891;V046;VOY010;P003;675,22;LSF;14.04.2020;14.05.2020;B144;;227,25;INV00121;VEND008;SUP009;675,22;;227,25;
Invoiced;6363;V046;VOY013;P003;780,20;LSF;03.10.2020;02.11.2020;B211;;297,75;INV00155;VEND008;SUP009;780,20;;297,75;
Invoiced;7298;V046;VOY025;P003;299,72;LSF;20.07.2021;19.08.2021;B051;;495,50;INV00220;VEND008;SUP009;299,72;;495,50;
Invoiced;7939;V046;VOY034;P003;500,26;LSF;14.02.2022;16.03.2022;B211;;701,25;INV00258;VEND008;SUP009;500,26;;701,25;
Invoiced;9621;V046;VOY058;P003;929,82;LSF;05.02.2024;06.03.2024;B140;;578,00;INV00330;VEND008;SUP009;929,82;;578,00;
Invoiced;6173;V046;VOY012;P004;618,25;LSF;26.08.2020;26.08.2020;B057;;346,79;INV00766;VEND010;SUP012;618,25;;346,79;
Invoiced;8579;V046;VOY039;P002;500,00;LSF;03.11.2022;03.11.2022;B045;;655,00;INV001367;VEND016;SUP020;500,00;;655,00;
Invoiced;7641;V046;VOY027;P002;600,28;LSF;22.11.2021;22.12.2021;B135;;587,00;INV00434;VEND021;SUP024;600,28;;587,00;
Invoiced;8835;V046;VOY046;P002;1 100,49;LSF;08.03.2023;07.04.2023;B134;;613,00;INV00465;VEND021;SUP024;1 100,49;;613,00;
Invoiced;9671;V046;VOY059;P002;330,66;LSF;16.03.2024;15.04.2024;B100;;632,00;INV00486;VEND021;SUP024;330,66;;632,00;
Lifted;9448;V046;VOY050;P002;600,80;LSF;02.12.2023;02.12.2023;B113;;550,00;INV0077;VEND041;SUP024;600,80;;550,00;
Invoiced;5656;V046;VOY004;P003;149,77;LSF;17.01.2020;16.02.2020;B018;;554,00;INV001330;VEND025;SUP027;149,77;;554,00;
Invoiced;7176;V046;VOY024;P002;221,14;LSF;16.06.2021;16.07.2021;B195;;487,00;INV00496;VEND037;SUP040;221,14;;487,00;
Invoiced;8057;V046;VOY035;P002;800,00;LSF;27.03.2022;27.03.2022;B164;;862,00;INV0066;VEND041;SUP040;800,00;;862,00;
Invoiced;8261;V046;VOY037;P002;800,29;LSF;27.07.2022;26.08.2022;B066;;840,00;INV001271;VEND040;SUP043;800,29;;840,00;
Invoiced;8532;V047;VOY037;P003;500,00;LSF;09.10.2022;08.11.2022;B020;;628,25;INV00589;VEND004;SUP003;500,08;;628,25;
Invoiced;8914;V047;VOY047;P003;602,21;LSF;24.04.2023;24.05.2023;B099;;549,75;INV00603;VEND004;SUP003;602,21;;549,75;
Lifted;9452;V047;VOY053;P002;450,10;LSF;31.12.2023;31.12.2023;B109;;551,00;INV00670;VEND005;SUP004;450,13;;551,00;
Invoiced;8395;V047;VOY037;P004;898,00;LSF;23.08.2022;22.09.2022;B179;;874,00;INV001158;VEND007;SUP008;898,05;;874,00;
Invoiced;6209;V047;VOY009;P003;500,14;LSF;25.08.2020;24.09.2020;B207;;326,50;INV00148;VEND008;SUP009;500,14;;326,50;
Invoiced;7058;V047;VOY024;P003;600,11;LSF;05.05.2021;04.06.2021;B211;;496,75;INV00200;VEND008;SUP009;600,35;;496,75;
Invoiced;7442;V047;VOY027;P003;300,09;LSF;06.09.2021;06.10.2021;B051;;517,00;INV00230;VEND008;SUP009;300,09;;517,00;
Invoiced;8228;V047;VOY035;P003;724,30;LSF;06.06.2022;06.07.2022;;;926,00;INV00283;VEND008;SUP009;724,47;;926,00;
Invoiced;6151;V047;VOY008;P004;648,07;LSF;17.07.2020;17.07.2020;B187;;334,30;INV00756;VEND010;SUP012;648,25;;334,30;
Invoiced;8025;V047;VOY035;P004;998,90;LSF;18.04.2022;18.04.2022;B081;;893,00;INV00907;VEND010;SUP012;998,98;;893,00;
Invoiced;7511;V047;VOY028;P002;300,00;LSF;14.10.2021;14.10.2021;B043;;548,00;INV001352;VEND016;SUP020;300,00;;548,00;
Invoiced;8860;V047;VOY047;P002;450,44;LSF;30.03.2023;29.04.2023;B113;;620,00;INV00466;VEND021;SUP024;450,44;;620,00;Vessel reporting problems with the fuel, loosing power, see mail 18.4.23
Invoiced;8664;V047;VOY039;P001;491,23;LSF;13.12.2022;12.01.2023;B024;;648,00;INV001200;VEND026;SUP028;491,23;;648,00;
Invoiced;7303;V047;VOY025;P002;401,77;LSF;27.07.2021;26.08.2021;B194;;502,00;INV00500;VEND037;SUP040;401,77;;502,00;
Invoiced;7709;V047;VOY034;P002;799,37;LSF;12.01.2022;11.02.2022;B195;;539,00;INV00514;VEND037;SUP040;799,37;;539,00;LSGO parcel cancelled with no penalty
Invoiced;9030;V047;VOY049;P002;699,68;LSF;10.06.2023;10.07.2023;B107;;515,00;INV00559;VEND037;SUP040;699,68;;515,00;
Invoiced;9232;V047;VOY051;P002;920,08;LSF;13.09.2023;13.10.2023;B107;;615,00;INV00568;VEND037;SUP040;920,08;;615,00;
Invoiced;10046;V048;VOY064;P001;145,01;LSF;21.08.2024;21.08.2024;B004;;604,00;INV00697;VEND001;SUP001;145,01;;604,00;
Invoiced;8201;V048;VOY039;P004;755,13;LSF;29.05.2022;28.06.2022;B182;;869,00;INV001149;VEND007;SUP008;755,13;;869,00;
Invoiced;5833;V048;VOY008;P003;400,60;LSF;10.03.2020;09.04.2020;B051;;410,00;INV00116;VEND008;SUP009;400,61;;410,00;NO BUNKER QTTY SURVEY
Invoiced;6450;V048;VOY013;P003;600,00;LSF;26.10.2020;25.11.2020;B149;;304,25;INV00160;VEND008;SUP009;599,63;;304,25;
Invoiced;6775;V048;VOY015;P003;434,40;LSF;03.02.2021;05.03.2021;B051;;443,75;INV00182;VEND008;SUP009;449,90;;443,75;Shortlift 15,5mt
Invoiced;9260;V048;VOY052;P004;740,14;LSF;12.09.2023;12.09.2023;B081;;643,13;INV001008;VEND010;SUP012;740,14;;643,13;
Lifted;9346;V048;VOY053;P004;738,09;LSF;17.11.2023;17.11.2023;B081;;631,63;INV001022;VEND010;SUP012;738,09;;631,63;
Invoiced;9495;V048;VOY055;P004;519,50;LSF;23.12.2023;23.12.2023;B057;;580,00;INV001028;VEND010;SUP012;519,50;;580,00;
Invoiced;9596;V048;VOY058;P004;718,75;LSF;30.01.2024;30.01.2024;B057;;614,86;INV001041;VEND010;SUP012;718,75;;614,86;
Invoiced;9742;V048;VOY061;P004;738,72;LSF;30.04.2024;30.04.2024;B078;;650,68;INV001067;VEND010;SUP012;738,72;;650,68;
Invoiced;10030;V048;VOY064;P004;749,82;LSF;01.09.2024;01.09.2024;B081;;595,15;INV001095;VEND010;SUP012;749,82;;595,15;
Lifted;10134;V048;VOY065;P004;388,22;LSF;03.10.2024;03.10.2024;;;602,57;INV001100;VEND010;SUP012;388,22;;602,57;
Lifted;10241;V048;VOY067;P004;738,75;LSF;06.12.2024;06.12.2024;B057;;561,70;INV001116;VEND010;SUP012;738,75;;561,70;
Lifted;10384;V048;VOY070;P004;739,11;LSF;24.01.2025;24.01.2025;B082;;594,28;INV001124;VEND010;SUP012;739,11;;594,28;
Invoiced;7344;V048;VOY025;P004;698,41;LSF;14.08.2021;14.08.2021;B049;;515,32;INV00865;VEND010;SUP012;698,41;;515,32;
Invoiced;8454;V048;VOY041;P004;250,22;LSF;10.09.2022;10.09.2022;B081;;765,00;INV00920;VEND010;SUP012;250,22;;765,00;
Invoiced;8483;V048;VOY042;P004;700,20;LSF;21.10.2022;21.10.2022;B081;;725,21;INV00935;VEND010;SUP012;700,20;;725,21;
Invoiced;8637;V048;VOY043;P004;399,13;LSF;27.11.2022;27.11.2022;B081;;652,90;INV00943;VEND010;SUP012;399,13;;652,90;
Invoiced;8687;V048;VOY044;P004;497,98;LSF;12.12.2022;12.12.2022;B078;;596,48;INV00947;VEND010;SUP012;497,98;;596,48;
Invoiced;8713;V048;VOY046;P004;710,19;LSF;24.01.2023;24.01.2023;B082;;579,07;INV00953;VEND010;SUP012;710,19;;579,07;
Invoiced;8905;V048;VOY048;P004;599,00;LSF;08.04.2023;08.04.2023;B057;;574,67;INV00972;VEND010;SUP012;599,00;;574,67;
Invoiced;9000;V048;VOY049;P004;630,52;LSF;21.05.2023;21.05.2023;B081;;560,88;INV00981;VEND010;SUP012;630,52;;560,88;
Lifted;9061;V048;VOY050;P004;390,02;LSF;15.06.2023;15.06.2023;B082;;578,60;INV00987;VEND010;SUP012;390,02;;578,60;
Invoiced;9134;V048;VOY051;P004;299,35;LSF;08.08.2023;08.08.2023;B082;;606,34;INV00998;VEND010;SUP012;299,36;;606,34;
Invoiced;5746;V048;VOY008;P001;295,15;LSF;09.02.2020;10.03.2020;B083;;528,00;INV001338;VEND011;SUP014;295,15;;528,00;
Invoiced;7936;V048;VOY035;P001;688,23;LSF;20.02.2022;22.03.2022;B064;;710,00;INV0031;VEND012;SUP015;688,23;;710,00;
Invoiced;7738;V048;VOY028;P001;869,77;LSF;19.12.2021;18.01.2022;B156;;584,00;INV00401;VEND014;SUP018;869,77;;584,00;
Invoiced;7008;V048;VOY023;P002;680,10;LSF;30.04.2021;30.05.2021;B135;;485,00;INV00415;VEND021;SUP024;700,51;;485,00;Short lift VLSFO 20,4mt + LSGO 3,7mt
Invoiced;8338;V048;VOY040;P001;145,84;LSF;12.07.2022;11.08.2022;B024;;1 153,00;INV001196;VEND026;SUP028;145,84;;1 153,00;
Invoiced;9858;V048;VOY062;P001;333,99;LSF;26.05.2024;25.06.2024;B076;;587,00;INV001222;VEND026;SUP028;333,99;;587,00;
Invoiced;8053;V048;VOY037;P004;516,82;LSF;30.03.2022;30.03.2022;B064;;802,00;INV0062;VEND035;SUP038;516,82;;802,00;
Invoiced;9688;V048;VOY060;P001;532,80;LSF;14.03.2024;13.04.2024;B127;;625,00;INV001305;VEND039;SUP042;532,80;;625,00;"
Del window 18-25 March, vsl eta 16th. Supplier might be able to supply fm 17th"
Invoiced;9403;V049;VOY051;P003;1 113,21;LSF;11.11.2023;11.12.2023;B101;;585,00;INV00633;VEND004;SUP003;1 113,21;;585,00;Test results AMBER on various parameter
Invoiced;7834;V049;VOY034;P003;650,11;LSF;02.02.2022;04.03.2022;B211;;672,25;INV00254;VEND008;SUP009;650,11;;672,25;
Invoiced;5620;V049;VOY002;P004;998,79;LSF;14.01.2020;14.01.2020;B082;;583,76;INV00706;VEND010;SUP012;998,79;;583,76;
Invoiced;6113;V049;VOY010;P004;654,25;LSF;24.06.2020;24.06.2020;B187;;348,57;INV00746;VEND010;SUP012;654,25;;348,57;
Invoiced;7449;V049;VOY026;P002;1 100,00;LSF;11.09.2021;11.09.2021;B045;;516,00;INV001350;VEND016;SUP020;1 100,00;;516,00;
Invoiced;7739;V049;VOY028;P002;200,17;LSF;20.12.2021;19.01.2022;B113;;499,00;INV00436;VEND021;SUP024;200,17;;499,00;
Invoiced;6997;V049;VOY024;P002;919,26;LSF;30.04.2021;30.05.2021;B194;;470,00;INV00494;VEND037;SUP040;919,26;;470,00;
Invoiced;8219;V049;VOY036;P002;900,00;LSF;19.05.2022;18.06.2022;B163;;823,55;INV00526;VEND037;SUP040;900,00;;823,55;
Invoiced;8418;V049;VOY037;P002;500,20;LSF;17.08.2022;16.09.2022;B168;;719,00;INV00530;VEND037;SUP040;500,20;;719,00;
Invoiced;8657;V049;VOY039;P002;939,74;LSF;12.12.2022;11.01.2023;B199;;530,00;INV00541;VEND037;SUP040;939,74;;530,00;
Invoiced;8881;V049;VOY047;P002;439,95;LSF;15.04.2023;15.05.2023;B042;;595,00;INV00554;VEND037;SUP040;439,95;;595,00;
Invoiced;7985;V049;VOY035;P002;356,60;LSF;11.03.2022;10.04.2022;B039;;720,00;INV001267;VEND040;SUP043;356,60;;720,00;
Invoiced;9127;V049;VOY049;P002;900,00;LSF;20.07.2023;19.08.2023;B040;;534,00;INV001301;VEND040;SUP043;900,00;;534,00;1 barge  at Vopak + 1 at City Dock 42. One barge fee, Vitol cover 750 of 2nd terminal fee
Invoiced;9017;V050;VOY049;P003;700,44;LSF;05.06.2023;05.07.2023;B221;;531,25;INV00610;VEND004;SUP003;700,49;;531,25;
Invoiced;9357;V050;VOY052;P002;449,65;LSF;10.11.2023;10.11.2023;B198;;587,00;INV00667;VEND005;SUP004;449,76;;587,00;
Invoiced;6367;V050;VOY012;P003;750,46;LSF;08.10.2020;07.11.2020;B207;;319,00;INV00156;VEND008;SUP009;750,46;;319,00;
Invoiced;7493;V050;VOY026;P003;300,10;LSF;02.10.2021;01.11.2021;B211;;547,00;INV00233;VEND008;SUP009;300,10;;547,00;
Invoiced;5793;V050;VOY008;P004;1 098,51;LSF;12.03.2020;12.03.2020;B078;;410,77;INV00719;VEND010;SUP012;1 098,51;;410,77;
Invoiced;6732;V050;VOY014;P004;399,04;LSF;27.01.2021;27.01.2021;B081;;456,29;INV00807;VEND010;SUP012;399,04;;456,29;
Invoiced;6870;V050;VOY021;P004;1 142,75;LSF;12.03.2021;12.03.2021;B057;;530,03;INV00815;VEND010;SUP012;1 142,75;;530,03;
Invoiced;7392;V050;VOY024;P002;200,00;LSF;25.08.2021;24.09.2021;B113;;500,00;INV00427;VEND021;SUP024;200,67;;500,00;
Invoiced;8954;V050;VOY048;P002;320,00;LSF;06.05.2023;05.06.2023;B113;;554,00;INV00469;VEND021;SUP024;320,09;;554,00;
Invoiced;9153;V050;VOY050;P002;300,13;LSF;31.07.2023;30.08.2023;B113;;533,00;INV00475;VEND021;SUP024;300,13;;533,00;
Invoiced;7616;V050;VOY026;P002;499,43;LSF;02.11.2021;02.12.2021;B194;;605,00;INV00511;VEND037;SUP040;502,35;;605,00;VLSFO diff 2,92mt + LSGO 1,35mt
Invoiced;8149;V050;VOY036;P002;802,02;LSF;09.05.2022;08.06.2022;B195;;787,00;INV00524;VEND037;SUP040;802,13;;787,00;
Invoiced;7874;V050;VOY034;P002;399,94;LSF;15.02.2022;15.02.2022;B194;;647,00;INV0063;VEND041;SUP040;400,14;;647,00;
Invoiced;8323;V050;VOY037;P002;879,06;LSF;21.07.2022;21.07.2022;B105;;835,00;INV0067;VEND041;SUP040;879,06;;835,00;LSGO price cover Valero's V031 05 loss
Invoiced;8742;V050;VOY046;P002;399,95;LSF;19.01.2023;19.01.2023;B042;;536,00;INV0073;VEND041;SUP040;399,95;;536,00;Supplier short of 50mt LSGO - Ok for the vsl
Invoiced;8541;V050;VOY038;P002;649,74;LSF;17.10.2022;16.11.2022;B040;;645,00;INV001275;VEND040;SUP043;649,74;;645,00;
Invoiced;9261;V051;VOY049;P002;799,00;LSF;24.09.2023;24.09.2023;B159;;663,00;INV00664;VEND005;SUP004;799,89;;663,00;
Invoiced;8043;V051;VOY035;P004;498,25;LSF;09.04.2022;09.05.2022;B181;;869,29;INV001142;VEND007;SUP008;498,25;;869,29;
Invoiced;7084;V051;VOY022;P003;699,30;LSF;27.05.2021;26.06.2021;B051;;493,25;INV00206;VEND008;SUP009;699,34;;493,25;
Invoiced;7313;V051;VOY024;P003;700,90;LSF;18.08.2021;17.09.2021;B211;;491,75;INV00228;VEND008;SUP009;700,87;;491,75;
Invoiced;7667;V051;VOY026;P003;701,00;LSF;26.11.2021;26.12.2021;B211;;519,00;INV00242;VEND008;SUP009;701,00;;519,00;
Lifted;9696;V051;VOY058;P003;699,27;LSF;22.03.2024;21.04.2024;B208;;610,50;INV00338;VEND008;SUP009;699,27;;610,50;
Invoiced;10170;V051;VOY063;P003;999,40;LSF;05.11.2024;05.12.2024;B140;;544,50;INV00362;VEND008;SUP009;999,49;;544,50;
Invoiced;5588;V051;VOY002;P004;1 000,00;LSF;04.03.2020;04.03.2020;B082;;465,75;INV00718;VEND010;SUP012;999,35;;465,75;
Invoiced;5955;V051;VOY009;P004;299,30;LSF;04.06.2020;04.06.2020;B082;;292,70;INV00739;VEND010;SUP012;299,29;;292,70;
Invoiced;6880;V051;VOY021;P004;1 049,80;LSF;09.04.2021;09.04.2021;B081;;487,02;INV00826;VEND010;SUP012;1 049,84;;487,02;
Invoiced;8184;V051;VOY036;P004;998,32;LSF;13.06.2022;13.06.2022;B082;;1 025,00;INV00912;VEND010;SUP012;998,32;;1 025,00;
Lifted;9583;V051;VOY058;P002;500,97;LSF;11.02.2024;12.03.2024;B113;;588,00;INV00483;VEND021;SUP024;500,97;;588,00;
Invoiced;8653;V051;VOY039;P002;1 000,00;LSF;12.01.2023;11.02.2023;B044;;545,00;INV00544;VEND037;SUP040;1 000,00;;545,00;
Invoiced;9809;V051;VOY059;P002;1 193,80;LSF;18.05.2024;17.06.2024;B194;;576,00;INV00583;VEND037;SUP040;1 193,80;;576,00;
Invoiced;8941;V051;VOY047;P002;801,03;LSF;16.05.2023;15.06.2023;B030;;577,00;INV001299;VEND040;SUP043;801,03;;577,00;
Invoiced;7796;V052;VOY032;P004;364,38;LSF;05.01.2022;04.02.2022;B188;;586,00;INV001140;VEND007;SUP008;364,38;;586,00;
Invoiced;8222;V052;VOY038;P004;536,56;LSF;03.06.2022;03.07.2022;B179;;879,73;INV001151;VEND007;SUP008;536,56;;879,73;
Invoiced;5731;V052;VOY006;P004;358,70;LSF;11.02.2020;11.02.2020;B060;;468,80;INV00714;VEND010;SUP012;358,73;;468,80;
Invoiced;5957;V052;VOY009;P004;359,83;LSF;01.05.2020;01.05.2020;B082;;232,58;INV00732;VEND010;SUP012;359,83;;232,58;IR - approved
Invoiced;6263;V052;VOY010;P004;359,19;LSF;15.08.2020;15.08.2020;B081;;344,49;INV00764;VEND010;SUP012;359,19;;344,49;
Invoiced;6317;V052;VOY011;P004;299,73;LSF;06.09.2020;06.09.2020;B082;;350,00;INV00771;VEND010;SUP012;299,73;;350,00;
Invoiced;6535;V052;VOY013;P004;178,50;LSF;05.12.2020;05.12.2020;B057;;370,03;INV00794;VEND010;SUP012;178,50;;370,03;
Invoiced;6778;V052;VOY022;P004;358,00;LSF;11.02.2021;11.02.2021;B081;;447,98;INV00810;VEND010;SUP012;358,03;;447,98;
Invoiced;7068;V052;VOY023;P004;579,04;LSF;06.05.2021;06.05.2021;B078;;501,77;INV00836;VEND010;SUP012;579,04;;501,77;
Invoiced;7180;V052;VOY025;P004;359,20;LSF;11.06.2021;11.06.2021;B078;;531,82;INV00847;VEND010;SUP012;359,25;;531,82;
Invoiced;7273;V052;VOY027;P004;228,25;LSF;11.07.2021;11.07.2021;B057;;557,37;INV00853;VEND010;SUP012;228,25;;557,37;
Invoiced;7333;V052;VOY027;P004;359,96;LSF;10.08.2021;10.08.2021;B081;;544,49;INV00863;VEND010;SUP012;359,96;;544,89;
Invoiced;7475;V052;VOY029;P004;568,00;LSF;30.09.2021;30.09.2021;B078;;546,28;INV00879;VEND010;SUP012;568,00;;546,28;
Invoiced;7895;V052;VOY034;P004;358,50;LSF;07.02.2022;07.02.2022;B081;;683,00;INV00889;VEND010;SUP012;358,50;;683,00;
Invoiced;8038;V052;VOY035;P004;597,76;LSF;24.03.2022;24.03.2022;B081;;990,00;INV00898;VEND010;SUP012;597,76;;990,00;
Invoiced;8111;V052;VOY037;P004;195,00;LSF;17.04.2022;17.04.2022;B081;;866,00;INV00906;VEND010;SUP012;195,00;;866,00;
Invoiced;8453;V052;VOY041;P004;158,40;LSF;12.09.2022;12.09.2022;B082;;755,00;INV00921;VEND010;SUP012;158,40;;755,00;
Invoiced;8476;V052;VOY042;P004;378,39;LSF;25.09.2022;25.09.2022;B081;;710,07;INV00925;VEND010;SUP012;378,39;;710,07;
Invoiced;8806;V052;VOY046;P004;199,20;LSF;15.02.2023;15.02.2023;B081;;633,07;INV00959;VEND010;SUP012;199,20;;633,07;
Invoiced;8896;V052;VOY048;P004;377,11;LSF;03.04.2023;03.04.2023;B078;;557,16;INV00971;VEND010;SUP012;377,11;;557,16;
Invoiced;8332;V052;VOY040;P001;520,01;LSF;29.07.2022;28.08.2022;B139;;1 078,00;INV00408;VEND014;SUP018;520,01;;1 078,00;"Max qty inserted. 
Replacing reduced qty for V063 in June"
Invoiced;5809;V052;VOY006;P001;178,50;LSF;27.02.2020;28.03.2020;B017;;490,00;INV001167;VEND026;SUP028;178,50;;490,00;
Invoiced;5843;V052;VOY008;P001;175,50;LSF;08.03.2020;07.04.2020;B010;;427,00;INV001168;VEND026;SUP028;175,59;;427,00;
Invoiced;5896;V052;VOY008;P001;176,50;LSF;10.04.2020;10.05.2020;B008;;292,00;INV001169;VEND026;SUP028;176,50;;292,00;
Invoiced;6374;V052;VOY012;P001;188,20;LSF;04.10.2020;03.11.2020;B008;;335,00;INV001179;VEND026;SUP028;188,18;;335,00;
Invoiced;7674;V052;VOY031;P004;338,78;LSF;18.11.2021;18.11.2021;B191;;628,00;INV001331;VEND030;SUP032;338,78;;628,00;
Invoiced;7612;V052;VOY030;P004;357,13;LSF;04.11.2021;04.12.2021;B130;;630,00;INV00392;VEND019;SUP037;357,13;;630,00;
Invoiced;8572;V052;VOY043;P001;363,88;LSF;23.10.2022;22.11.2022;B121;;692,00;INV001262;VEND039;SUP042;363,88;;692,00;
Lifted;9279;V053;VOY051;P002;900,00;LSF;30.10.2023;30.10.2023;B193;;601,00;INV00666;VEND005;SUP004;900,70;;601,00;
Invoiced;8736;V053;VOY038;P003;1 050,80;LSF;08.01.2023;07.02.2023;B207;;535,50;INV00305;VEND008;SUP009;1 050,86;;535,50;
Invoiced;9618;V053;VOY058;P004;169,75;LSF;03.02.2024;03.02.2024;B057;;672,00;INV001044;VEND010;SUP012;169,75;;672,00;
Lifted;10288;V053;VOY062;P004;1 249,95;LSF;18.12.2024;18.12.2024;;;537,76;INV001117;VEND010;SUP012;1 249,95;;537,76;
Invoiced;8611;V053;VOY038;P004;1 199,50;LSF;14.11.2022;14.11.2022;B057;;704,39;INV00940;VEND010;SUP012;1 199,50;;704,39;
Invoiced;8960;V053;VOY047;P003;98,50;LSF;04.05.2023;04.05.2023;B160;;547,00;INV0092;VEND018;SUP022;98,58;;547,00;
Invoiced;6781;V053;VOY022;P002;1 100,00;LSF;23.04.2021;23.05.2021;B113;;474,00;INV00414;VEND021;SUP024;1 100,26;;474,00;
Invoiced;7923;V053;VOY035;P002;900,95;LSF;21.03.2022;20.04.2022;B113;;936,00;INV00442;VEND021;SUP024;900,95;;936,00;
Invoiced;8382;V053;VOY037;P002;1 000,05;LSF;07.09.2022;07.10.2022;B134;;719,00;INV00453;VEND021;SUP024;1 000,05;;719,00;
Lifted;9052;V053;VOY049;P002;900,00;LSF;04.06.2023;04.07.2023;B113;;505,00;INV00472;VEND021;SUP024;900,97;;505,00;
Invoiced;7505;V053;VOY023;P002;997,13;LSF;01.10.2021;31.10.2021;B195;;521,00;INV00509;VEND037;SUP040;1 001,84;;521,00;"IR - Approved by Oprtr
 4,71mt diff on VLSFO
Vls rcvd 20mt LSGO less than ordered due to vsl 'problem'"
Invoiced;9703;V053;VOY059;P002;1 104,76;LSF;03.04.2024;03.05.2024;B167;;648,00;INV00582;VEND037;SUP040;1 104,76;;648,00;
