purchase_status,requirement_id,vessel,voyage_no,port,fuel_type,delivery_date,delivery_month,delivery_year,vendor,supplier,ordered_qty,invoiced_qty,effective_qty,order_price,invoice_price,effective_price,cost_value
Invoiced,9335,V045,VOY052,P004,LSF,2023-10-13,2023-10,2023,VEND010,SUP012,668.67,668.67,668.67,676.7,676.7,676.7,452488.989
Lifted,9445,V045,VOY053,P004,LSF,2023-12-02,2023-12,2023,VEND010,SUP012,669.39,669.39,669.39,666.01,666.01,666.01,445820.4339
Lifted,9689,V045,VOY059,P004,LSF,2024-03-21,2024-03,2024,VEND010,SUP012,677.94,677.94,677.94,641.15,641.15,641.15,434661.231
Lifted,9782,V045,VOY061,P004,LSF,2024-05-19,2024-05,2024,VEND010,SUP012,899.54,899.54,899.54,642.02,642.02,642.02,577522.6708
Invoiced,9148,V045,VOY049,P004,LSF,2023-07-26,2023-07,2023,VEND010,SUP012,668.59,668.59,668.59,569.79,569.79,569.79,380955.8961
Invoiced,9273,V045,VOY051,P001,LSF,2023-09-20,2023-09,2023,VEND026,SUP028,199.69,199.69,199.69,627.0,627.0,627.0,125205.63
Lifted,9568,V045,VOY054,P001,LSF,2024-01-14,2024-01,2024,VEND026,SUP028,341.59,341.59,341.59,585.0,585.0,585.0,199830.15
Invoiced,9885,V045,VOY062,P001,LSF,2024-06-14,2024-06,2024,VEND026,SUP028,320.93,320.93,320.93,575.0,575.0,575.0,184534.75
Lifted,10390,V045,VOY065,P001,LSF,2025-01-19,2025-01,2025,VEND039,SUP042,660.37,660.37,660.37,569.0,569.0,569.0,375750.53
Invoiced,7388,V046,VOY026,P002,LSF,2021-09-06,2021-09,2021,VEND005,SUP004,601.17,601.17,601.17,495.0,495.0,495.0,297579.14999999997
Invoiced,5891,V046,VOY010,P003,LSF,2020-04-14,2020-04,2020,VEND008,SUP009,675.22,675.22,675.22,227.25,227.25,227.25,153443.745
Invoiced,6363,V046,VOY013,P003,LSF,2020-10-03,2020-10,2020,VEND008,SUP009,780.2,780.2,780.2,297.75,297.75,297.75,232304.55000000002
Invoiced,7298,V046,VOY025,P003,LSF,2021-07-20,2021-07,2021,VEND008,SUP009,299.72,299.72,299.72,495.5,495.5,495.5,148511.26
Invoiced,7939,V046,VOY034,P003,LSF,2022-02-14,2022-02,2022,VEND008,SUP009,500.26,500.26,500.26,701.25,701.25,701.25,350807.325
Invoiced,9621,V046,VOY058,P003,LSF,2024-02-05,2024-02,2024,VEND008,SUP009,929.82,929.82,929.82,578.0,578.0,578.0,537435.9600000001
Invoiced,6173,V046,VOY012,P004,LSF,2020-08-26,2020-08,2020,VEND010,SUP012,618.25,618.25,618.25,346.79,346.79,346.79,214402.9175
Invoiced,8579,V046,VOY039,P002,LSF,2022-11-03,2022-11,2022,VEND016,SUP020,500.0,500.0,500.0,655.0,655.0,655.0,327500.0
Invoiced,7641,V046,VOY027,P002,LSF,2021-11-22,2021-11,2021,VEND021,SUP024,600.28,600.28,600.28,587.0,587.0,587.0,352364.36
Invoiced,8835,V046,VOY046,P002,LSF,2023-03-08,2023-03,2023,VEND021,SUP024,1100.49,1100.49,1100.49,613.0,613.0,613.0,674600.37
Invoiced,9671,V046,VOY059,P002,LSF,2024-03-16,2024-03,2024,VEND021,SUP024,330.66,330.66,330.66,632.0,632.0,632.0,208977.12000000002
Lifted,9448,V046,VOY050,P002,LSF,2023-12-02,2023-12,2023,VEND041,SUP024,600.8,600.8,600.8,550.0,550.0,550.0,330440.0
Invoiced,5656,V046,VOY004,P003,LSF,2020-01-17,2020-01,2020,VEND025,SUP027,149.77,149.77,149.77,554.0,554.0,554.0,82972.58
Invoiced,7176,V046,VOY024,P002,LSF,2021-06-16,2021-06,2021,VEND037,SUP040,221.14,221.14,221.14,487.0,487.0,487.0,107695.18
Invoiced,8057,V046,VOY035,P002,LSF,2022-03-27,2022-03,2022,VEND041,SUP040,800.0,800.0,800.0,862.0,862.0,862.0,689600.0
Invoiced,8261,V046,VOY037,P002,LSF,2022-07-27,2022-07,2022,VEND040,SUP043,800.29,800.29,800.29,840.0,840.0,840.0,672243.6
Invoiced,8532,V047,VOY037,P003,LSF,2022-10-09,2022-10,2022,VEND004,SUP003,500.0,500.08,500.08,628.25,628.25,628.25,314175.26
Invoiced,8914,V047,VOY047,P003,LSF,2023-04-24,2023-04,2023,VEND004,SUP003,602.21,602.21,602.21,549.75,549.75,549.75,331064.9475
Lifted,9452,V047,VOY053,P002,LSF,2023-12-31,2023-12,2023,VEND005,SUP004,450.1,450.13,450.13,551.0,551.0,551.0,248021.63
Invoiced,8395,V047,VOY037,P004,LSF,2022-08-23,2022-08,2022,VEND007,SUP008,898.0,898.05,898.05,874.0,874.0,874.0,784895.7
Invoiced,6209,V047,VOY009,P003,LSF,2020-08-25,2020-08,2020,VEND008,SUP009,500.14,500.14,500.14,326.5,326.5,326.5,163295.71
Invoiced,7058,V047,VOY024,P003,LSF,2021-05-05,2021-05,2021,VEND008,SUP009,600.11,600.35,600.35,496.75,496.75,496.75,298223.8625
Invoiced,7442,V047,VOY027,P003,LSF,2021-09-06,2021-09,2021,VEND008,SUP009,300.09,300.09,300.09,517.0,517.0,517.0,155146.53
Invoiced,8228,V047,VOY035,P003,LSF,2022-06-06,2022-06,2022,VEND008,SUP009,724.3,724.47,724.47,926.0,926.0,926.0,670859.22
Invoiced,6151,V047,VOY008,P004,LSF,2020-07-17,2020-07,2020,VEND010,SUP012,648.07,648.25,648.25,334.3,334.3,334.3,216709.975
Invoiced,8025,V047,VOY035,P004,LSF,2022-04-18,2022-04,2022,VEND010,SUP012,998.9,998.98,998.98,893.0,893.0,893.0,892089.14
Invoiced,7511,V047,VOY028,P002,LSF,2021-10-14,2021-10,2021,VEND016,SUP020,300.0,300.0,300.0,548.0,548.0,548.0,164400.0
Invoiced,8860,V047,VOY047,P002,LSF,2023-03-30,2023-03,2023,VEND021,SUP024,450.44,450.44,450.44,620.0,620.0,620.0,279272.8
Invoiced,8664,V047,VOY039,P001,LSF,2022-12-13,2022-12,2022,VEND026,SUP028,491.23,491.23,491.23,648.0,648.0,648.0,318317.04000000004
Invoiced,7303,V047,VOY025,P002,LSF,2021-07-27,2021-07,2021,VEND037,SUP040,401.77,401.77,401.77,502.0,502.0,502.0,201688.53999999998
Invoiced,7709,V047,VOY034,P002,LSF,2022-01-12,2022-01,2022,VEND037,SUP040,799.37,799.37,799.37,539.0,539.0,539.0,430860.43
Invoiced,9030,V047,VOY049,P002,LSF,2023-06-10,2023-06,2023,VEND037,SUP040,699.68,699.68,699.68,515.0,515.0,515.0,360335.19999999995
Invoiced,9232,V047,VOY051,P002,LSF,2023-09-13,2023-09,2023,VEND037,SUP040,920.08,920.08,920.08,615.0,615.0,615.0,565849.2000000001
Invoiced,10046,V048,VOY064,P001,LSF,2024-08-21,2024-08,2024,VEND001,SUP001,145.01,145.01,145.01,604.0,604.0,604.0,87586.04
Invoiced,8201,V048,VOY039,P004,LSF,2022-05-29,2022-05,2022,VEND007,SUP008,755.13,755.13,755.13,869.0,869.0,869.0,656207.97
Invoiced,5833,V048,VOY008,P003,LSF,2020-03-10,2020-03,2020,VEND008,SUP009,400.6,400.61,400.61,410.0,410.0,410.0,164250.1
Invoiced,6450,V048,VOY013,P003,LSF,2020-10-26,2020-10,2020,VEND008,SUP009,600.0,599.63,599.63,304.25,304.25,304.25,182437.4275
Invoiced,6775,V048,VOY015,P003,LSF,2021-02-03,2021-02,2021,VEND008,SUP009,434.4,449.9,449.9,443.75,443.75,443.75,199643.125
Invoiced,9260,V048,VOY052,P004,LSF,2023-09-12,2023-09,2023,VEND010,SUP012,740.14,740.14,740.14,643.13,643.13,643.13,476006.23819999996
Lifted,9346,V048,VOY053,P004,LSF,2023-11-17,2023-11,2023,VEND010,SUP012,738.09,738.09,738.09,631.63,631.63,631.63,466199.7867
Invoiced,9495,V048,VOY055,P004,LSF,2023-12-23,2023-12,2023,VEND010,SUP012,519.5,519.5,519.5,580.0,580.0,580.0,301310.0
Invoiced,9596,V048,VOY058,P004,LSF,2024-01-30,2024-01,2024,VEND010,SUP012,718.75,718.75,718.75,614.86,614.86,614.86,441930.625
Invoiced,9742,V048,VOY061,P004,LSF,2024-04-30,2024-04,2024,VEND010,SUP012,738.72,738.72,738.72,650.68,650.68,650.68,480670.3296
Invoiced,10030,V048,VOY064,P004,LSF,2024-09-01,2024-09,2024,VEND010,SUP012,749.82,749.82,749.82,595.15,595.15,595.15,446255.373
Lifted,10134,V048,VOY065,P004,LSF,2024-10-03,2024-10,2024,VEND010,SUP012,388.22,388.22,388.22,602.57,602.57,602.57,233929.72540000002
Lifted,10241,V048,VOY067,P004,LSF,2024-12-06,2024-12,2024,VEND010,SUP012,738.75,738.75,738.75,561.7,561.7,561.7,414955.87500000006
Lifted,10384,V048,VOY070,P004,LSF,2025-01-24,2025-01,2025,VEND010,SUP012,739.11,739.11,739.11,594.28,594.28,594.28,439238.2908
Invoiced,7344,V048,VOY025,P004,LSF,2021-08-14,2021-08,2021,VEND010,SUP012,698.41,698.41,698.41,515.32,515.32,515.32,359904.6412
Invoiced,8454,V048,VOY041,P004,LSF,2022-09-10,2022-09,2022,VEND010,SUP012,250.22,250.22,250.22,765.0,765.0,765.0,191418.3
Invoiced,8483,V048,VOY042,P004,LSF,2022-10-21,2022-10,2022,VEND010,SUP012,700.2,700.2,700.2,725.21,725.21,725.21,507792.0420000001
Invoiced,8637,V048,VOY043,P004,LSF,2022-11-27,2022-11,2022,VEND010,SUP012,399.13,399.13,399.13,652.9,652.9,652.9,260591.97699999998
Invoiced,8687,V048,VOY044,P004,LSF,2022-12-12,2022-12,2022,VEND010,SUP012,497.98,497.98,497.98,596.48,596.48,596.48,297035.1104
Invoiced,8713,V048,VOY046,P004,LSF,2023-01-24,2023-01,2023,VEND010,SUP012,710.19,710.19,710.19,579.07,579.07,579.07,411249.72330000007
Invoiced,8905,V048,VOY048,P004,LSF,2023-04-08,2023-04,2023,VEND010,SUP012,599.0,599.0,599.0,574.67,574.67,574.67,344227.32999999996
Invoiced,9000,V048,VOY049,P004,LSF,2023-05-21,2023-05,2023,VEND010,SUP012,630.52,630.52,630.52,560.88,560.88,560.88,353646.0576
Lifted,9061,V048,VOY050,P004,LSF,2023-06-15,2023-06,2023,VEND010,SUP012,390.02,390.02,390.02,578.6,578.6,578.6,225665.572
Invoiced,9134,V048,VOY051,P004,LSF,2023-08-08,2023-08,2023,VEND010,SUP012,299.35,299.36,299.36,606.34,606.34,606.34,181513.94240000003
Invoiced,5746,V048,VOY008,P001,LSF,2020-02-09,2020-02,2020,VEND011,SUP014,295.15,295.15,295.15,528.0,528.0,528.0,155839.19999999998
Invoiced,7936,V048,VOY035,P001,LSF,2022-02-20,2022-02,2022,VEND012,SUP015,688.23,688.23,688.23,710.0,710.0,710.0,488643.3
Invoiced,7738,V048,VOY028,P001,LSF,2021-12-19,2021-12,2021,VEND014,SUP018,869.77,869.77,869.77,584.0,584.0,584.0,507945.68
Invoiced,7008,V048,VOY023,P002,LSF,2021-04-30,2021-04,2021,VEND021,SUP024,680.1,700.51,700.51,485.0,485.0,485.0,339747.35
Invoiced,8338,V048,VOY040,P001,LSF,2022-07-12,2022-07,2022,VEND026,SUP028,145.84,145.84,145.84,1153.0,1153.0,1153.0,168153.52
Invoiced,9858,V048,VOY062,P001,LSF,2024-05-26,2024-05,2024,VEND026,SUP028,333.99,333.99,333.99,587.0,587.0,587.0,196052.13
Invoiced,8053,V048,VOY037,P004,LSF,2022-03-30,2022-03,2022,VEND035,SUP038,516.82,516.82,516.82,802.0,802.0,802.0,414489.64
Invoiced,9688,V048,VOY060,P001,LSF,2024-03-14,2024-03,2024,VEND039,SUP042,532.8,532.8,532.8,625.0,625.0,625.0,333000.0
Invoiced,9403,V049,VOY051,P003,LSF,2023-11-11,2023-11,2023,VEND004,SUP003,1113.21,1113.21,1113.21,585.0,585.0,585.0,651227.85
Invoiced,7834,V049,VOY034,P003,LSF,2022-02-02,2022-02,2022,VEND008,SUP009,650.11,650.11,650.11,672.25,672.25,672.25,437036.4475
Invoiced,5620,V049,VOY002,P004,LSF,2020-01-14,2020-01,2020,VEND010,SUP012,998.79,998.79,998.79,583.76,583.76,583.76,583053.6503999999
Invoiced,6113,V049,VOY010,P004,LSF,2020-06-24,2020-06,2020,VEND010,SUP012,654.25,654.25,654.25,348.57,348.57,348.57,228051.9225
Invoiced,7449,V049,VOY026,P002,LSF,2021-09-11,2021-09,2021,VEND016,SUP020,1100.0,1100.0,1100.0,516.0,516.0,516.0,567600.0
Invoiced,7739,V049,VOY028,P002,LSF,2021-12-20,2021-12,2021,VEND021,SUP024,200.17,200.17,200.17,499.0,499.0,499.0,99884.82999999999
Invoiced,6997,V049,VOY024,P002,LSF,2021-04-30,2021-04,2021,VEND037,SUP040,919.26,919.26,919.26,470.0,470.0,470.0,432052.2
Invoiced,8219,V049,VOY036,P002,LSF,2022-05-19,2022-05,2022,VEND037,SUP040,900.0,900.0,900.0,823.55,823.55,823.55,741195.0
Invoiced,8418,V049,VOY037,P002,LSF,2022-08-17,2022-08,2022,VEND037,SUP040,500.2,500.2,500.2,719.0,719.0,719.0,359643.8
Invoiced,8657,V049,VOY039,P002,LSF,2022-12-12,2022-12,2022,VEND037,SUP040,939.74,939.74,939.74,530.0,530.0,530.0,498062.2
Invoiced,8881,V049,VOY047,P002,LSF,2023-04-15,2023-04,2023,VEND037,SUP040,439.95,439.95,439.95,595.0,595.0,595.0,261770.25
Invoiced,7985,V049,VOY035,P002,LSF,2022-03-11,2022-03,2022,VEND040,SUP043,356.6,356.6,356.6,720.0,720.0,720.0,256752.00000000003
Invoiced,9127,V049,VOY049,P002,LSF,2023-07-20,2023-07,2023,VEND040,SUP043,900.0,900.0,900.0,534.0,534.0,534.0,480600.0
Invoiced,9017,V050,VOY049,P003,LSF,2023-06-05,2023-06,2023,VEND004,SUP003,700.44,700.49,700.49,531.25,531.25,531.25,372135.3125
Invoiced,9357,V050,VOY052,P002,LSF,2023-11-10,2023-11,2023,VEND005,SUP004,449.65,449.76,449.76,587.0,587.0,587.0,264009.12
Invoiced,6367,V050,VOY012,P003,LSF,2020-10-08,2020-10,2020,VEND008,SUP009,750.46,750.46,750.46,319.0,319.0,319.0,239396.74000000002
Invoiced,7493,V050,VOY026,P003,LSF,2021-10-02,2021-10,2021,VEND008,SUP009,300.1,300.1,300.1,547.0,547.0,547.0,164154.7
Invoiced,5793,V050,VOY008,P004,LSF,2020-03-12,2020-03,2020,VEND010,SUP012,1098.51,1098.51,1098.51,410.77,410.77,410.77,451234.95269999997
Invoiced,6732,V050,VOY014,P004,LSF,2021-01-27,2021-01,2021,VEND010,SUP012,399.04,399.04,399.04,456.29,456.29,456.29,182077.9616
Invoiced,6870,V050,VOY021,P004,LSF,2021-03-12,2021-03,2021,VEND010,SUP012,1142.75,1142.75,1142.75,530.03,530.03,530.03,605691.7825
Invoiced,7392,V050,VOY024,P002,LSF,2021-08-25,2021-08,2021,VEND021,SUP024,200.0,200.67,200.67,500.0,500.0,500.0,100335.0
Invoiced,8954,V050,VOY048,P002,LSF,2023-05-06,2023-05,2023,VEND021,SUP024,320.0,320.09,320.09,554.0,554.0,554.0,177329.86
Invoiced,9153,V050,VOY050,P002,LSF,2023-07-31,2023-07,2023,VEND021,SUP024,300.13,300.13,300.13,533.0,533.0,533.0,159969.29
Invoiced,7616,V050,VOY026,P002,LSF,2021-11-02,2021-11,2021,VEND037,SUP040,499.43,502.35,502.35,605.0,605.0,605.0,303921.75
Invoiced,8149,V050,VOY036,P002,LSF,2022-05-09,2022-05,2022,VEND037,SUP040,802.02,802.13,802.13,787.0,787.0,787.0,631276.3099999999
Invoiced,7874,V050,VOY034,P002,LSF,2022-02-15,2022-02,2022,VEND041,SUP040,399.94,400.14,400.14,647.0,647.0,647.0,258890.58
Invoiced,8323,V050,VOY037,P002,LSF,2022-07-21,2022-07,2022,VEND041,SUP040,879.06,879.06,879.06,835.0,835.0,835.0,734015.1
Invoiced,8742,V050,VOY046,P002,LSF,2023-01-19,2023-01,2023,VEND041,SUP040,399.95,399.95,399.95,536.0,536.0,536.0,214373.19999999998
Invoiced,8541,V050,VOY038,P002,LSF,2022-10-17,2022-10,2022,VEND040,SUP043,649.74,649.74,649.74,645.0,645.0,645.0,419082.3
Invoiced,9261,V051,VOY049,P002,LSF,2023-09-24,2023-09,2023,VEND005,SUP004,799.0,799.89,799.89,663.0,663.0,663.0,530327.07
Invoiced,8043,V051,VOY035,P004,LSF,2022-04-09,2022-04,2022,VEND007,SUP008,498.25,498.25,498.25,869.29,869.29,869.29,433123.7425
Invoiced,7084,V051,VOY022,P003,LSF,2021-05-27,2021-05,2021,VEND008,SUP009,699.3,699.34,699.34,493.25,493.25,493.25,344949.455
Invoiced,7313,V051,VOY024,P003,LSF,2021-08-18,2021-08,2021,VEND008,SUP009,700.9,700.87,700.87,491.75,491.75,491.75,344652.8225
Invoiced,7667,V051,VOY026,P003,LSF,2021-11-26,2021-11,2021,VEND008,SUP009,701.0,701.0,701.0,519.0,519.0,519.0,363819.0
Lifted,9696,V051,VOY058,P003,LSF,2024-03-22,2024-03,2024,VEND008,SUP009,699.27,699.27,699.27,610.5,610.5,610.5,426904.33499999996
Invoiced,10170,V051,VOY063,P003,LSF,2024-11-05,2024-11,2024,VEND008,SUP009,999.4,999.49,999.49,544.5,544.5,544.5,544222.305
Invoiced,5588,V051,VOY002,P004,LSF,2020-03-04,2020-03,2020,VEND010,SUP012,1000.0,999.35,999.35,465.75,465.75,465.75,465447.2625
Invoiced,5955,V051,VOY009,P004,LSF,2020-06-04,2020-06,2020,VEND010,SUP012,299.3,299.29,299.29,292.7,292.7,292.7,87602.183
Invoiced,6880,V051,VOY021,P004,LSF,2021-04-09,2021-04,2021,VEND010,SUP012,1049.8,1049.84,1049.84,487.02,487.02,487.02,511293.0767999999
Invoiced,8184,V051,VOY036,P004,LSF,2022-06-13,2022-06,2022,VEND010,SUP012,998.32,998.32,998.32,1025.0,1025.0,1025.0,1023278.0
Lifted,9583,V051,VOY058,P002,LSF,2024-02-11,2024-02,2024,VEND021,SUP024,500.97,500.97,500.97,588.0,588.0,588.0,294570.36000000004
Invoiced,8653,V051,VOY039,P002,LSF,2023-01-12,2023-01,2023,VEND037,SUP040,1000.0,1000.0,1000.0,545.0,545.0,545.0,545000.0
Invoiced,9809,V051,VOY059,P002,LSF,2024-05-18,2024-05,2024,VEND037,SUP040,1193.8,1193.8,1193.8,576.0,576.0,576.0,687628.7999999999
Invoiced,8941,V051,VOY047,P002,LSF,2023-05-16,2023-05,2023,VEND040,SUP043,801.03,801.03,801.03,577.0,577.0,577.0,462194.31
Invoiced,7796,V052,VOY032,P004,LSF,2022-01-05,2022-01,2022,VEND007,SUP008,364.38,364.38,364.38,586.0,586.0,586.0,213526.68
Invoiced,8222,V052,VOY038,P004,LSF,2022-06-03,2022-06,2022,VEND007,SUP008,536.56,536.56,536.56,879.73,879.73,879.73,472027.92879999994
Invoiced,5731,V052,VOY006,P004,LSF,2020-02-11,2020-02,2020,VEND010,SUP012,358.7,358.73,358.73,468.8,468.8,468.8,168172.624
Invoiced,5957,V052,VOY009,P004,LSF,2020-05-01,2020-05,2020,VEND010,SUP012,359.83,359.83,359.83,232.58,232.58,232.58,83689.2614
Invoiced,6263,V052,VOY010,P004,LSF,2020-08-15,2020-08,2020,VEND010,SUP012,359.19,359.19,359.19,344.49,344.49,344.49,123737.3631
Invoiced,6317,V052,VOY011,P004,LSF,2020-09-06,2020-09,2020,VEND010,SUP012,299.73,299.73,299.73,350.0,350.0,350.0,104905.5
Invoiced,6535,V052,VOY013,P004,LSF,2020-12-05,2020-12,2020,VEND010,SUP012,178.5,178.5,178.5,370.03,370.03,370.03,66050.355
Invoiced,6778,V052,VOY022,P004,LSF,2021-02-11,2021-02,2021,VEND010,SUP012,358.0,358.03,358.03,447.98,447.98,447.98,160390.2794
Invoiced,7068,V052,VOY023,P004,LSF,2021-05-06,2021-05,2021,VEND010,SUP012,579.04,579.04,579.04,501.77,501.77,501.77,290544.90079999994
Invoiced,7180,V052,VOY025,P004,LSF,2021-06-11,2021-06,2021,VEND010,SUP012,359.2,359.25,359.25,531.82,531.82,531.82,191056.33500000002
Invoiced,7273,V052,VOY027,P004,LSF,2021-07-11,2021-07,2021,VEND010,SUP012,228.25,228.25,228.25,557.37,557.37,557.37,127219.7025
Invoiced,7333,V052,VOY027,P004,LSF,2021-08-10,2021-08,2021,VEND010,SUP012,359.96,359.96,359.96,544.89,544.49,544.49,195994.62039999999
Invoiced,7475,V052,VOY029,P004,LSF,2021-09-30,2021-09,2021,VEND010,SUP012,568.0,568.0,568.0,546.28,546.28,546.28,310287.04
Invoiced,7895,V052,VOY034,P004,LSF,2022-02-07,2022-02,2022,VEND010,SUP012,358.5,358.5,358.5,683.0,683.0,683.0,244855.5
Invoiced,8038,V052,VOY035,P004,LSF,2022-03-24,2022-03,2022,VEND010,SUP012,597.76,597.76,597.76,990.0,990.0,990.0,591782.4
Invoiced,8111,V052,VOY037,P004,LSF,2022-04-17,2022-04,2022,VEND010,SUP012,195.0,195.0,195.0,866.0,866.0,866.0,168870.0
Invoiced,8453,V052,VOY041,P004,LSF,2022-09-12,2022-09,2022,VEND010,SUP012,158.4,158.4,158.4,755.0,755.0,755.0,119592.0
Invoiced,8476,V052,VOY042,P004,LSF,2022-09-25,2022-09,2022,VEND010,SUP012,378.39,378.39,378.39,710.07,710.07,710.07,268683.3873
Invoiced,8806,V052,VOY046,P004,LSF,2023-02-15,2023-02,2023,VEND010,SUP012,199.2,199.2,199.2,633.07,633.07,633.07,126107.54400000001
Invoiced,8896,V052,VOY048,P004,LSF,2023-04-03,2023-04,2023,VEND010,SUP012,377.11,377.11,377.11,557.16,557.16,557.16,210110.6076
Invoiced,8332,V052,VOY040,P001,LSF,2022-07-29,2022-07,2022,VEND014,SUP018,520.01,520.01,520.01,1078.0,1078.0,1078.0,560570.78
Invoiced,5809,V052,VOY006,P001,LSF,2020-02-27,2020-02,2020,VEND026,SUP028,178.5,178.5,178.5,490.0,490.0,490.0,87465.0
Invoiced,5843,V052,VOY008,P001,LSF,2020-03-08,2020-03,2020,VEND026,SUP028,175.5,175.59,175.59,427.0,427.0,427.0,74976.93000000001
Invoiced,5896,V052,VOY008,P001,LSF,2020-04-10,2020-04,2020,VEND026,SUP028,176.5,176.5,176.5,292.0,292.0,292.0,51538.0
Invoiced,6374,V052,VOY012,P001,LSF,2020-10-04,2020-10,2020,VEND026,SUP028,188.2,188.18,188.18,335.0,335.0,335.0,63040.3
Invoiced,7674,V052,VOY031,P004,LSF,2021-11-18,2021-11,2021,VEND030,SUP032,338.78,338.78,338.78,628.0,628.0,628.0,212753.84
Invoiced,7612,V052,VOY030,P004,LSF,2021-11-04,2021-11,2021,VEND019,SUP037,357.13,357.13,357.13,630.0,630.0,630.0,224991.9
Invoiced,8572,V052,VOY043,P001,LSF,2022-10-23,2022-10,2022,VEND039,SUP042,363.88,363.88,363.88,692.0,692.0,692.0,251804.96
Lifted,9279,V053,VOY051,P002,LSF,2023-10-30,2023-10,2023,VEND005,SUP004,900.0,900.7,900.7,601.0,601.0,601.0,541320.7000000001
Invoiced,8736,V053,VOY038,P003,LSF,2023-01-08,2023-01,2023,VEND008,SUP009,1050.8,1050.86,1050.86,535.5,535.5,535.5,562735.5299999999
Invoiced,9618,V053,VOY058,P004,LSF,2024-02-03,2024-02,2024,VEND010,SUP012,169.75,169.75,169.75,672.0,672.0,672.0,114072.0
Lifted,10288,V053,VOY062,P004,LSF,2024-12-18,2024-12,2024,VEND010,SUP012,1249.95,1249.95,1249.95,537.76,537.76,537.76,672173.112
Invoiced,8611,V053,VOY038,P004,LSF,2022-11-14,2022-11,2022,VEND010,SUP012,1199.5,1199.5,1199.5,704.39,704.39,704.39,844915.8049999999
Invoiced,8960,V053,VOY047,P003,LSF,2023-05-04,2023-05,2023,VEND018,SUP022,98.5,98.58,98.58,547.0,547.0,547.0,53923.26
Invoiced,6781,V053,VOY022,P002,LSF,2021-04-23,2021-04,2021,VEND021,SUP024,1100.0,1100.26,1100.26,474.0,474.0,474.0,521523.24
Invoiced,7923,V053,VOY035,P002,LSF,2022-03-21,2022-03,2022,VEND021,SUP024,900.95,900.95,900.95,936.0,936.0,936.0,843289.2000000001
Invoiced,8382,V053,VOY037,P002,LSF,2022-09-07,2022-09,2022,VEND021,SUP024,1000.05,1000.05,1000.05,719.0,719.0,719.0,719035.95
Lifted,9052,V053,VOY049,P002,LSF,2023-06-04,2023-06,2023,VEND021,SUP024,900.0,900.97,900.97,505.0,505.0,505.0,454989.85000000003
Invoiced,7505,V053,VOY023,P002,LSF,2021-10-01,2021-10,2021,VEND037,SUP040,997.13,1001.84,1001.84,521.0,521.0,521.0,521958.64
Invoiced,9703,V053,VOY059,P002,LSF,2024-04-03,2024-04,2024,VEND037,SUP040,1104.76,1104.76,1104.76,648.0,648.0,648.0,715884.48
Invoiced,9111,V054,VOY047,P003,LSF,2023-07-05,2023-07,2023,VEND004,SUP003,1050.0,1050.63,1050.63,526.25,526.25,526.25,552894.0375000001
Invoiced,9999,V054,VOY062,P003,LSF,2024-08-17,2024-08,2024,VEND004,SUP003,999.9,999.98,999.98,546.0,546.0,546.0,545989.08
Lifted,9482,V054,VOY051,P002,LSF,2023-12-29,2023-12,2023,VEND005,SUP004,900.5,450.5,450.5,553.0,553.0,553.0,249126.5
Invoiced,7358,V054,VOY024,P004,LSF,2021-10-08,2021-10,2021,VEND032,SUP007,199.0,199.07,199.07,565.0,565.0,565.0,112474.55
Invoiced,6221,V054,VOY012,P003,LSF,2020-08-17,2020-08,2020,VEND008,SUP009,1049.5,1049.54,1049.54,323.25,323.25,323.25,339263.805
Invoiced,6500,V054,VOY014,P003,LSF,2020-12-05,2020-12,2020,VEND008,SUP009,1300.0,1250.45,1250.45,367.0,367.0,367.0,458915.15
Invoiced,6841,V054,VOY022,P003,LSF,2021-03-11,2021-03,2021,VEND008,SUP009,949.2,949.21,949.21,507.5,507.5,507.5,481724.075
Lifted,9611,V054,VOY058,P003,LSF,2024-02-21,2024-02,2024,VEND008,SUP009,999.3,999.21,999.21,589.5,589.5,589.5,589034.295
Lifted,9796,V054,VOY060,P003,LSF,2024-05-21,2024-05,2024,VEND008,SUP009,1079.0,1079.0,1079.0,568.75,568.75,568.75,613681.25
Invoiced,6036,V054,VOY010,P004,LSF,2020-06-05,2020-06,2020,VEND010,SUP012,1149.2,1149.26,1149.26,285.99,285.99,285.99,328676.8674
Invoiced,6121,V054,VOY011,P004,LSF,2020-07-07,2020-07,2020,VEND010,SUP012,748.4,748.47,748.47,299.94,299.94,299.94,224496.0918
Invoiced,7038,V054,VOY023,P004,LSF,2021-06-28,2021-06,2021,VEND010,SUP012,1097.65,1097.65,1097.65,530.35,530.35,530.35,582138.6775000001
Invoiced,8336,V054,VOY036,P002,LSF,2022-07-27,2022-07,2022,VEND021,SUP024,730.6,730.65,730.65,809.0,809.0,809.0,591095.85
Invoiced,8647,V054,VOY038,P002,LSF,2023-01-05,2023-01,2023,VEND037,SUP040,1086.02,1099.4,1099.4,550.0,550.0,550.0,604670.0
Invoiced,9171,V054,VOY048,P002,LSF,2023-07-29,2023-07,2023,VEND037,SUP040,170.0,169.99,169.99,545.0,545.0,545.0,92644.55
Invoiced,7852,V054,VOY034,P002,LSF,2022-03-02,2022-03,2022,VEND041,SUP040,1051.9,1051.88,1051.88,697.0,697.0,697.0,733160.3600000001
Invoiced,8942,V054,VOY047,P002,LSF,2023-05-20,2023-05,2023,VEND040,SUP043,400.0,400.44,400.44,524.0,524.0,524.0,209830.56
